"Raw_Data_File","cells","tracer_molecule","labelled_positions","abundance","injection","Replicate","Incubation_time","Metabolite_name","CHEBI","atomic_positions","Empirical_formula","retention(min)","mz_monitored","signal_intensity","isotopologue","isotologue_abundance"
"SW620_24h_UGln_R1_PIM_SIM_02.CDF","SW620","[U-C13]-Glutamine","1,1,1,1,1","100","1","2","24","Phenylalanine","chebi","C1C9","C17H30N1O2Si2","25.35","341.2","790","Phe_13C5",0.03
"SW620_24h_UGln_R1_PIM_SIM_02.CDF","SW620","[U-C13]-Glutamine","1,1,1,1,1","100","1","2","24","Phenylalanine","chebi","C1C9","C17H30N1O2Si2","25.35","342.2","407","Phe_13C6",-0.015
"SW620_24h_UGln_R1_PIM_SIM_02.CDF","SW620","[U-C13]-Glutamine","1,1,1,1,1","100","1","2","24","Phenylalanine","chebi","C1C9","C17H30N1O2Si2","25.35","343.2","246","Phe_13C7",0.01
"SW620_24h_UGln_R1_PIM_SIM_02.CDF","SW620","[U-C13]-Glutamine","1,1,1,1,1","100","1","2","24","Phenylalanine","chebi","C1C9","C17H30N1O2Si2","25.35","344.2","1858","Phe_13C8",0.011
"SW620_24h_UGln_R1_PIM_SIM_02.CDF","SW620","[U-C13]-Glutamine","1,1,1,1,1","100","1","2","24","Phenylalanine","chebi","C1C9","C17H30N1O2Si2","25.35","345.2","412","Phe_13C9",0.023
"SW620_24h_UGln_R1_PIM_SIM_02.CDF","SW620","[U-C13]-Glutamine","1,1,1,1,1","100","1","2","24","Phenylalanine","chebi","C1C9","C17H30N1O2Si2","25.35","346.2","-138","Phe_13C10",-0.017
"SW620_24h_UGln_R1_PIM_SIM_02.CDF","SW620","[U-C13]-Glutamine","1,1,1,1,1","100","1","2","24","Phenylalanine","chebi","C1C9","C17H30N1O2Si2","25.35","347.2","364","Phe_13C11",NA
"SW620_24h_UGln_R2_PIM_SIM_01.CDF","SW620","[U-C13]-Glutamine","1,1,1,1,1","100","2","1","24","Phenylalanine","chebi","C1C9","C17H30N1O2Si2","25.35","335.2","6014","Phe_13C-1",0
"SW620_24h_UGln_R2_PIM_SIM_01.CDF","SW620","[U-C13]-Glutamine","1,1,1,1,1","100","2","1","24","Phenylalanine","chebi","C1C9","C17H30N1O2Si2","25.35","336.2","1074456","Phe_13C0",99.886
"SW620_24h_UGln_R2_PIM_SIM_01.CDF","SW620","[U-C13]-Glutamine","1,1,1,1,1","100","2","1","24","Phenylalanine","chebi","C1C9","C17H30N1O2Si2","25.35","337.2","318984","Phe_13C1",0.177
"SW620_24h_UGln_R2_PIM_SIM_01.CDF","SW620","[U-C13]-Glutamine","1,1,1,1,1","100","2","1","24","Phenylalanine","chebi","C1C9","C17H30N1O2Si2","25.35","338.2","119356","Phe_13C2",0.021
"SW620_24h_UGln_R2_PIM_SIM_01.CDF","SW620","[U-C13]-Glutamine","1,1,1,1,1","100","2","1","24","Phenylalanine","chebi","C1C9","C17H30N1O2Si2","25.35","339.2","22311","Phe_13C3",-0.052
"SW620_24h_UGln_R2_PIM_SIM_01.CDF","SW620","[U-C13]-Glutamine","1,1,1,1,1","100","2","1","24","Phenylalanine","chebi","C1C9","C17H30N1O2Si2","25.35","340.2","3697","Phe_13C4",-0.007
"SW620_24h_UGln_R2_PIM_SIM_01.CDF","SW620","[U-C13]-Glutamine","1,1,1,1,1","100","2","1","24","Phenylalanine","chebi","C1C9","C17H30N1O2Si2","25.35","341.2","706","Phe_13C5",0.013
"SW620_24h_UGln_R2_PIM_SIM_01.CDF","SW620","[U-C13]-Glutamine","1,1,1,1,1","100","2","1","24","Phenylalanine","chebi","C1C9","C17H30N1O2Si2","25.35","342.2","366","Phe_13C6",-0.02
"SW620_24h_UGln_R2_PIM_SIM_01.CDF","SW620","[U-C13]-Glutamine","1,1,1,1,1","100","2","1","24","Phenylalanine","chebi","C1C9","C17H30N1O2Si2","25.35","343.2","292","Phe_13C7",0.013
"SW620_24h_UGln_R2_PIM_SIM_01.CDF","SW620","[U-C13]-Glutamine","1,1,1,1,1","100","2","1","24","Phenylalanine","chebi","C1C9","C17H30N1O2Si2","25.35","344.2","1134","Phe_13C8",-0.074
"SW620_24h_UGln_R2_PIM_SIM_01.CDF","SW620","[U-C13]-Glutamine","1,1,1,1,1","100","2","1","24","Phenylalanine","chebi","C1C9","C17H30N1O2Si2","25.35","345.2","-1","Phe_13C9",0
"SW620_24h_UGln_R2_PIM_SIM_01.CDF","SW620","[U-C13]-Glutamine","1,1,1,1,1","100","2","1","24","Phenylalanine","chebi","C1C9","C17H30N1O2Si2","25.35","346.2","493","Phe_13C10",0.043
"SW620_24h_UGln_R2_PIM_SIM_01.CDF","SW620","[U-C13]-Glutamine","1,1,1,1,1","100","2","1","24","Phenylalanine","chebi","C1C9","C17H30N1O2Si2","25.35","347.2","447","Phe_13C11",NA
"SW620_24h_UGln_R2_PIM_SIM_02.CDF","SW620","[U-C13]-Glutamine","1,1,1,1,1","100","2","2","24","Phenylalanine","chebi","C1C9","C17H30N1O2Si2","25.35","335.2","4673","Phe_13C-1",0
"SW620_24h_UGln_R2_PIM_SIM_02.CDF","SW620","[U-C13]-Glutamine","1,1,1,1,1","100","2","2","24","Phenylalanine","chebi","C1C9","C17H30N1O2Si2","25.35","336.2","885060","Phe_13C0",100.287
"SW620_24h_UGln_R2_PIM_SIM_02.CDF","SW620","[U-C13]-Glutamine","1,1,1,1,1","100","2","2","24","Phenylalanine","chebi","C1C9","C17H30N1O2Si2","25.35","337.2","259304","Phe_13C1",-0.203
"SW620_24h_UGln_R2_PIM_SIM_02.CDF","SW620","[U-C13]-Glutamine","1,1,1,1,1","100","2","2","24","Phenylalanine","chebi","C1C9","C17H30N1O2Si2","25.35","338.2","97017","Phe_13C2",-0.014
"SW620_24h_UGln_R2_PIM_SIM_02.CDF","SW620","[U-C13]-Glutamine","1,1,1,1,1","100","2","2","24","Phenylalanine","chebi","C1C9","C17H30N1O2Si2","25.35","339.2","18295","Phe_13C3",-0.013
"SW620_24h_UGln_R2_PIM_SIM_02.CDF","SW620","[U-C13]-Glutamine","1,1,1,1,1","100","2","2","24","Phenylalanine","chebi","C1C9","C17H30N1O2Si2","25.35","340.2","3102","Phe_13C4",-0.001
"SW620_24h_UGln_R2_PIM_SIM_02.CDF","SW620","[U-C13]-Glutamine","1,1,1,1,1","100","2","2","24","Phenylalanine","chebi","C1C9","C17H30N1O2Si2","25.35","341.2","658","Phe_13C5",0.018
"SW620_24h_UGln_R2_PIM_SIM_02.CDF","SW620","[U-C13]-Glutamine","1,1,1,1,1","100","2","2","24","Phenylalanine","chebi","C1C9","C17H30N1O2Si2","25.35","342.2","370","Phe_13C6",-0.014
"SW620_24h_UGln_R2_PIM_SIM_02.CDF","SW620","[U-C13]-Glutamine","1,1,1,1,1","100","2","2","24","Phenylalanine","chebi","C1C9","C17H30N1O2Si2","25.35","343.2","274","Phe_13C7",0.015
"SW620_24h_UGln_R2_PIM_SIM_02.CDF","SW620","[U-C13]-Glutamine","1,1,1,1,1","100","2","2","24","Phenylalanine","chebi","C1C9","C17H30N1O2Si2","25.35","344.2","453","Phe_13C8",-0.124
"SW620_24h_UGln_R2_PIM_SIM_02.CDF","SW620","[U-C13]-Glutamine","1,1,1,1,1","100","2","2","24","Phenylalanine","chebi","C1C9","C17H30N1O2Si2","25.35","345.2","196","Phe_13C9",0.029
"SW620_24h_UGln_R2_PIM_SIM_02.CDF","SW620","[U-C13]-Glutamine","1,1,1,1,1","100","2","2","24","Phenylalanine","chebi","C1C9","C17H30N1O2Si2","25.35","346.2","177","Phe_13C10",0.021
"SW620_24h_UGln_R2_PIM_SIM_02.CDF","SW620","[U-C13]-Glutamine","1,1,1,1,1","100","2","2","24","Phenylalanine","chebi","C1C9","C17H30N1O2Si2","25.35","347.2","335","Phe_13C11",NA
"SW620_6h_12Glc_R1_PIM_SIM_01.CDF","SW620","D-[1,2-C13]-Glucose","1,1,0,0,0,0","50","1","1","6","Phenylalanine","chebi","C1C9","C17H30N1O2Si2","25.35","335.2","3721","Phe_13C-1",0
"SW620_6h_12Glc_R1_PIM_SIM_01.CDF","SW620","D-[1,2-C13]-Glucose","1,1,0,0,0,0","50","1","1","6","Phenylalanine","chebi","C1C9","C17H30N1O2Si2","25.35","336.2","768960","Phe_13C0",100.063
"SW620_6h_12Glc_R1_PIM_SIM_01.CDF","SW620","D-[1,2-C13]-Glucose","1,1,0,0,0,0","50","1","1","6","Phenylalanine","chebi","C1C9","C17H30N1O2Si2","25.35","337.2","226196","Phe_13C1",-0.09
"SW620_6h_12Glc_R1_PIM_SIM_01.CDF","SW620","D-[1,2-C13]-Glucose","1,1,0,0,0,0","50","1","1","6","Phenylalanine","chebi","C1C9","C17H30N1O2Si2","25.35","338.2","83990","Phe_13C2",-0.084
"SW620_6h_12Glc_R1_PIM_SIM_01.CDF","SW620","D-[1,2-C13]-Glucose","1,1,0,0,0,0","50","1","1","6","Phenylalanine","chebi","C1C9","C17H30N1O2Si2","25.35","339.2","15875","Phe_13C3",-0.008
"SW620_6h_12Glc_R1_PIM_SIM_01.CDF","SW620","D-[1,2-C13]-Glucose","1,1,0,0,0,0","50","1","1","6","Phenylalanine","chebi","C1C9","C17H30N1O2Si2","25.35","340.2","2680","Phe_13C4",0.001
"SW620_6h_12Glc_R1_PIM_SIM_01.CDF","SW620","D-[1,2-C13]-Glucose","1,1,0,0,0,0","50","1","1","6","Phenylalanine","chebi","C1C9","C17H30N1O2Si2","25.35","341.2","637","Phe_13C5",0.026
"SW620_6h_12Glc_R1_PIM_SIM_01.CDF","SW620","D-[1,2-C13]-Glucose","1,1,0,0,0,0","50","1","1","6","Phenylalanine","chebi","C1C9","C17H30N1O2Si2","25.35","342.2","1282","Phe_13C6",0.099
"SW620_6h_12Glc_R1_PIM_SIM_01.CDF","SW620","D-[1,2-C13]-Glucose","1,1,0,0,0,0","50","1","1","6","Phenylalanine","chebi","C1C9","C17H30N1O2Si2","25.35","343.2","532","Phe_13C7",0.024
"SW620_6h_12Glc_R1_PIM_SIM_01.CDF","SW620","D-[1,2-C13]-Glucose","1,1,0,0,0,0","50","1","1","6","Phenylalanine","chebi","C1C9","C17H30N1O2Si2","25.35","344.2","453","Phe_13C8",-0.129
"SW620_6h_12Glc_R1_PIM_SIM_01.CDF","SW620","D-[1,2-C13]-Glucose","1,1,0,0,0,0","50","1","1","6","Phenylalanine","chebi","C1C9","C17H30N1O2Si2","25.35","345.2","201","Phe_13C9",0.032
"SW620_6h_12Glc_R1_PIM_SIM_01.CDF","SW620","D-[1,2-C13]-Glucose","1,1,0,0,0,0","50","1","1","6","Phenylalanine","chebi","C1C9","C17H30N1O2Si2","25.35","346.2","586","Phe_13C10",0.067
"SW620_6h_12Glc_R1_PIM_SIM_01.CDF","SW620","D-[1,2-C13]-Glucose","1,1,0,0,0,0","50","1","1","6","Phenylalanine","chebi","C1C9","C17H30N1O2Si2","25.35","347.2","382","Phe_13C11",NA
"SW620_6h_12Glc_R1_PIM_SIM_02.CDF","SW620","D-[1,2-C13]-Glucose","1,1,0,0,0,0","50","1","2","6","Phenylalanine","chebi","C1C9","C17H30N1O2Si2","25.35","335.2","3446","Phe_13C-1",0
"SW620_6h_12Glc_R1_PIM_SIM_02.CDF","SW620","D-[1,2-C13]-Glucose","1,1,0,0,0,0","50","1","2","6","Phenylalanine","chebi","C1C9","C17H30N1O2Si2","25.35","336.2","713541","Phe_13C0",100.051
"SW620_6h_12Glc_R1_PIM_SIM_02.CDF","SW620","D-[1,2-C13]-Glucose","1,1,0,0,0,0","50","1","2","6","Phenylalanine","chebi","C1C9","C17H30N1O2Si2","25.35","337.2","210427","Phe_13C1",-0.017
"SW620_6h_12Glc_R1_PIM_SIM_02.CDF","SW620","D-[1,2-C13]-Glucose","1,1,0,0,0,0","50","1","2","6","Phenylalanine","chebi","C1C9","C17H30N1O2Si2","25.35","338.2","78016","Phe_13C2",-0.093
"SW620_6h_12Glc_R1_PIM_SIM_02.CDF","SW620","D-[1,2-C13]-Glucose","1,1,0,0,0,0","50","1","2","6","Phenylalanine","chebi","C1C9","C17H30N1O2Si2","25.35","339.2","14833","Phe_13C3",0.001
"SW620_6h_12Glc_R1_PIM_SIM_02.CDF","SW620","D-[1,2-C13]-Glucose","1,1,0,0,0,0","50","1","2","6","Phenylalanine","chebi","C1C9","C17H30N1O2Si2","25.35","340.2","2640","Phe_13C4",0.018
"SW620_6h_12Glc_R1_PIM_SIM_02.CDF","SW620","D-[1,2-C13]-Glucose","1,1,0,0,0,0","50","1","2","6","Phenylalanine","chebi","C1C9","C17H30N1O2Si2","25.35","341.2","420","Phe_13C5",-0.002
"SW620_6h_12Glc_R1_PIM_SIM_02.CDF","SW620","D-[1,2-C13]-Glucose","1,1,0,0,0,0","50","1","2","6","Phenylalanine","chebi","C1C9","C17H30N1O2Si2","25.35","342.2","378","Phe_13C6",-0.001
"SW620_6h_12Glc_R1_PIM_SIM_02.CDF","SW620","D-[1,2-C13]-Glucose","1,1,0,0,0,0","50","1","2","6","Phenylalanine","chebi","C1C9","C17H30N1O2Si2","25.35","343.2","239","Phe_13C7",0.016
"SW620_6h_12Glc_R1_PIM_SIM_02.CDF","SW620","D-[1,2-C13]-Glucose","1,1,0,0,0,0","50","1","2","6","Phenylalanine","chebi","C1C9","C17H30N1O2Si2","25.35","344.2","1032","Phe_13C8",-0.041
"SW620_6h_12Glc_R1_PIM_SIM_02.CDF","SW620","D-[1,2-C13]-Glucose","1,1,0,0,0,0","50","1","2","6","Phenylalanine","chebi","C1C9","C17H30N1O2Si2","25.35","345.2","228","Phe_13C9",0.022
"SW620_6h_12Glc_R1_PIM_SIM_02.CDF","SW620","D-[1,2-C13]-Glucose","1,1,0,0,0,0","50","1","2","6","Phenylalanine","chebi","C1C9","C17H30N1O2Si2","25.35","346.2","416","Phe_13C10",0.047
"SW620_6h_12Glc_R1_PIM_SIM_02.CDF","SW620","D-[1,2-C13]-Glucose","1,1,0,0,0,0","50","1","2","6","Phenylalanine","chebi","C1C9","C17H30N1O2Si2","25.35","347.2","41","Phe_13C11",NA
"SW620_6h_12Glc_R3_PIM_SIM_01.CDF","SW620","D-[1,2-C13]-Glucose","1,1,0,0,0,0","50","3","1","6","Phenylalanine","chebi","C1C9","C17H30N1O2Si2","25.35","335.2","5458","Phe_13C-1",0
"SW620_6h_12Glc_R3_PIM_SIM_01.CDF","SW620","D-[1,2-C13]-Glucose","1,1,0,0,0,0","50","3","1","6","Phenylalanine","chebi","C1C9","C17H30N1O2Si2","25.35","336.2","1216722","Phe_13C0",100.075
"SW620_6h_12Glc_R3_PIM_SIM_01.CDF","SW620","D-[1,2-C13]-Glucose","1,1,0,0,0,0","50","3","1","6","Phenylalanine","chebi","C1C9","C17H30N1O2Si2","25.35","337.2","357953","Phe_13C1",-0.087
"SW620_6h_12Glc_R3_PIM_SIM_01.CDF","SW620","D-[1,2-C13]-Glucose","1,1,0,0,0,0","50","3","1","6","Phenylalanine","chebi","C1C9","C17H30N1O2Si2","25.35","338.2","133716","Phe_13C2",-0.019
"SW620_6h_12Glc_R3_PIM_SIM_01.CDF","SW620","D-[1,2-C13]-Glucose","1,1,0,0,0,0","50","3","1","6","Phenylalanine","chebi","C1C9","C17H30N1O2Si2","25.35","339.2","24424","Phe_13C3",-0.08
"SW620_6h_12Glc_R3_PIM_SIM_01.CDF","SW620","D-[1,2-C13]-Glucose","1,1,0,0,0,0","50","3","1","6","Phenylalanine","chebi","C1C9","C17H30N1O2Si2","25.35","340.2","4382","Phe_13C4",0.024
"SW620_6h_12Glc_R3_PIM_SIM_01.CDF","SW620","D-[1,2-C13]-Glucose","1,1,0,0,0,0","50","3","1","6","Phenylalanine","chebi","C1C9","C17H30N1O2Si2","25.35","341.2","970","Phe_13C5",0.023
"SW620_6h_12Glc_R3_PIM_SIM_01.CDF","SW620","D-[1,2-C13]-Glucose","1,1,0,0,0,0","50","3","1","6","Phenylalanine","chebi","C1C9","C17H30N1O2Si2","25.35","342.2","1888","Phe_13C6",0.088
"SW620_6h_12Glc_R3_PIM_SIM_01.CDF","SW620","D-[1,2-C13]-Glucose","1,1,0,0,0,0","50","3","1","6","Phenylalanine","chebi","C1C9","C17H30N1O2Si2","25.35","343.2","554","Phe_13C7",0.005
"SW620_6h_12Glc_R3_PIM_SIM_01.CDF","SW620","D-[1,2-C13]-Glucose","1,1,0,0,0,0","50","3","1","6","Phenylalanine","chebi","C1C9","C17H30N1O2Si2","25.35","344.2","849","Phe_13C8",-0.114
"SW620_6h_12Glc_R3_PIM_SIM_01.CDF","SW620","D-[1,2-C13]-Glucose","1,1,0,0,0,0","50","3","1","6","Phenylalanine","chebi","C1C9","C17H30N1O2Si2","25.35","345.2","335","Phe_13C9",0.032
"SW620_6h_12Glc_R3_PIM_SIM_01.CDF","SW620","D-[1,2-C13]-Glucose","1,1,0,0,0,0","50","3","1","6","Phenylalanine","chebi","C1C9","C17H30N1O2Si2","25.35","346.2","763","Phe_13C10",0.055
"SW620_6h_12Glc_R3_PIM_SIM_01.CDF","SW620","D-[1,2-C13]-Glucose","1,1,0,0,0,0","50","3","1","6","Phenylalanine","chebi","C1C9","C17H30N1O2Si2","25.35","347.2","270","Phe_13C11",NA
"SW620_6h_12Glc_R3_PIM_SIM_02.CDF","SW620","D-[1,2-C13]-Glucose","1,1,0,0,0,0","50","3","2","6","Phenylalanine","chebi","C1C9","C17H30N1O2Si2","25.35","335.2","4946","Phe_13C-1",0
"SW620_6h_12Glc_R3_PIM_SIM_02.CDF","SW620","D-[1,2-C13]-Glucose","1,1,0,0,0,0","50","3","2","6","Phenylalanine","chebi","C1C9","C17H30N1O2Si2","25.35","336.2","1018781","Phe_13C0",100.119
"SW620_6h_12Glc_R3_PIM_SIM_02.CDF","SW620","D-[1,2-C13]-Glucose","1,1,0,0,0,0","50","3","2","6","Phenylalanine","chebi","C1C9","C17H30N1O2Si2","25.35","337.2","299490","Phe_13C1",-0.108
"SW620_6h_12Glc_R3_PIM_SIM_02.CDF","SW620","D-[1,2-C13]-Glucose","1,1,0,0,0,0","50","3","2","6","Phenylalanine","chebi","C1C9","C17H30N1O2Si2","25.35","338.2","112094","Phe_13C2",-0.001
"SW620_6h_12Glc_R3_PIM_SIM_02.CDF","SW620","D-[1,2-C13]-Glucose","1,1,0,0,0,0","50","3","2","6","Phenylalanine","chebi","C1C9","C17H30N1O2Si2","25.35","339.2","21077","Phe_13C3",-0.024
"SW620_6h_12Glc_R3_PIM_SIM_02.CDF","SW620","D-[1,2-C13]-Glucose","1,1,0,0,0,0","50","3","2","6","Phenylalanine","chebi","C1C9","C17H30N1O2Si2","25.35","340.2","3647","Phe_13C4",0.006
"SW620_6h_12Glc_R3_PIM_SIM_02.CDF","SW620","D-[1,2-C13]-Glucose","1,1,0,0,0,0","50","3","2","6","Phenylalanine","chebi","C1C9","C17H30N1O2Si2","25.35","341.2","764","Phe_13C5",0.017
"SW620_6h_12Glc_R3_PIM_SIM_02.CDF","SW620","D-[1,2-C13]-Glucose","1,1,0,0,0,0","50","3","2","6","Phenylalanine","chebi","C1C9","C17H30N1O2Si2","25.35","342.2","851","Phe_13C6",0.024
"SW620_6h_12Glc_R3_PIM_SIM_02.CDF","SW620","D-[1,2-C13]-Glucose","1,1,0,0,0,0","50","3","2","6","Phenylalanine","chebi","C1C9","C17H30N1O2Si2","25.35","343.2","244","Phe_13C7",0
"SW620_6h_12Glc_R3_PIM_SIM_02.CDF","SW620","D-[1,2-C13]-Glucose","1,1,0,0,0,0","50","3","2","6","Phenylalanine","chebi","C1C9","C17H30N1O2Si2","25.35","344.2","719","Phe_13C8",-0.107
"SW620_6h_12Glc_R3_PIM_SIM_02.CDF","SW620","D-[1,2-C13]-Glucose","1,1,0,0,0,0","50","3","2","6","Phenylalanine","chebi","C1C9","C17H30N1O2Si2","25.35","345.2","332","Phe_13C9",0.036
"SW620_6h_12Glc_R3_PIM_SIM_02.CDF","SW620","D-[1,2-C13]-Glucose","1,1,0,0,0,0","50","3","2","6","Phenylalanine","chebi","C1C9","C17H30N1O2Si2","25.35","346.2","449","Phe_13C10",0.038
"SW620_6h_12Glc_R3_PIM_SIM_02.CDF","SW620","D-[1,2-C13]-Glucose","1,1,0,0,0,0","50","3","2","6","Phenylalanine","chebi","C1C9","C17H30N1O2Si2","25.35","347.2","109","Phe_13C11",NA
"SW620_6h_UGln_R1_PIM_SIM_01.CDF","SW620","[U-C13]-Glutamine","1,1,1,1,1","100","1","1","6","Phenylalanine","chebi","C1C9","C17H30N1O2Si2","25.35","335.2","5368","Phe_13C-1",0
"SW620_6h_UGln_R1_PIM_SIM_01.CDF","SW620","[U-C13]-Glutamine","1,1,1,1,1","100","1","1","6","Phenylalanine","chebi","C1C9","C17H30N1O2Si2","25.35","336.2","775077","Phe_13C0",100.067
"SW620_6h_UGln_R1_PIM_SIM_01.CDF","SW620","[U-C13]-Glutamine","1,1,1,1,1","100","1","1","6","Phenylalanine","chebi","C1C9","C17H30N1O2Si2","25.35","337.2","229048","Phe_13C1",0.046
"SW620_6h_UGln_R1_PIM_SIM_01.CDF","SW620","[U-C13]-Glutamine","1,1,1,1,1","100","1","1","6","Phenylalanine","chebi","C1C9","C17H30N1O2Si2","25.35","338.2","84390","Phe_13C2",-0.157
"SW620_6h_UGln_R1_PIM_SIM_01.CDF","SW620","[U-C13]-Glutamine","1,1,1,1,1","100","1","1","6","Phenylalanine","chebi","C1C9","C17H30N1O2Si2","25.35","339.2","16057","Phe_13C3",0.004
"SW620_6h_UGln_R1_PIM_SIM_01.CDF","SW620","[U-C13]-Glutamine","1,1,1,1,1","100","1","1","6","Phenylalanine","chebi","C1C9","C17H30N1O2Si2","25.35","340.2","2803","Phe_13C4",0.015
"SW620_6h_UGln_R1_PIM_SIM_01.CDF","SW620","[U-C13]-Glutamine","1,1,1,1,1","100","1","1","6","Phenylalanine","chebi","C1C9","C17H30N1O2Si2","25.35","341.2","763","Phe_13C5",0.037
"SW620_6h_UGln_R1_PIM_SIM_01.CDF","SW620","[U-C13]-Glutamine","1,1,1,1,1","100","1","1","6","Phenylalanine","chebi","C1C9","C17H30N1O2Si2","25.35","342.2","710","Phe_13C6",0.026
"SW620_6h_UGln_R1_PIM_SIM_01.CDF","SW620","[U-C13]-Glutamine","1,1,1,1,1","100","1","1","6","Phenylalanine","chebi","C1C9","C17H30N1O2Si2","25.35","343.2","251","Phe_13C7",0.005
"SW620_6h_UGln_R1_PIM_SIM_01.CDF","SW620","[U-C13]-Glutamine","1,1,1,1,1","100","1","1","6","Phenylalanine","chebi","C1C9","C17H30N1O2Si2","25.35","344.2","680","Phe_13C8",-0.093
"SW620_6h_UGln_R1_PIM_SIM_01.CDF","SW620","[U-C13]-Glutamine","1,1,1,1,1","100","1","1","6","Phenylalanine","chebi","C1C9","C17H30N1O2Si2","25.35","345.2","-173","Phe_13C9",-0.015
"SW620_6h_UGln_R1_PIM_SIM_01.CDF","SW620","[U-C13]-Glutamine","1,1,1,1,1","100","1","1","6","Phenylalanine","chebi","C1C9","C17H30N1O2Si2","25.35","346.2","528","Phe_13C10",0.066
"SW620_6h_UGln_R1_PIM_SIM_01.CDF","SW620","[U-C13]-Glutamine","1,1,1,1,1","100","1","1","6","Phenylalanine","chebi","C1C9","C17H30N1O2Si2","25.35","347.2","952","Phe_13C11",NA
"SW620_6h_UGln_R1_PIM_SIM_02.CDF","SW620","[U-C13]-Glutamine","1,1,1,1,1","100","1","2","6","Phenylalanine","chebi","C1C9","C17H30N1O2Si2","25.35","335.2","4171","Phe_13C-1",0
"SW620_6h_UGln_R1_PIM_SIM_02.CDF","SW620","[U-C13]-Glutamine","1,1,1,1,1","100","1","2","6","Phenylalanine","chebi","C1C9","C17H30N1O2Si2","25.35","336.2","769887","Phe_13C0",100.252
"SW620_6h_UGln_R1_PIM_SIM_02.CDF","SW620","[U-C13]-Glutamine","1,1,1,1,1","100","1","2","6","Phenylalanine","chebi","C1C9","C17H30N1O2Si2","25.35","337.2","225552","Phe_13C1",-0.204
"SW620_6h_UGln_R1_PIM_SIM_02.CDF","SW620","[U-C13]-Glutamine","1,1,1,1,1","100","1","2","6","Phenylalanine","chebi","C1C9","C17H30N1O2Si2","25.35","338.2","84615","Phe_13C2",0.014
"SW620_6h_UGln_R1_PIM_SIM_02.CDF","SW620","[U-C13]-Glutamine","1,1,1,1,1","100","1","2","6","Phenylalanine","chebi","C1C9","C17H30N1O2Si2","25.35","339.2","15692","Phe_13C3",-0.048
"SW620_6h_UGln_R1_PIM_SIM_02.CDF","SW620","[U-C13]-Glutamine","1,1,1,1,1","100","1","2","6","Phenylalanine","chebi","C1C9","C17H30N1O2Si2","25.35","340.2","2668","Phe_13C4",0.001
"SW620_6h_UGln_R1_PIM_SIM_02.CDF","SW620","[U-C13]-Glutamine","1,1,1,1,1","100","1","2","6","Phenylalanine","chebi","C1C9","C17H30N1O2Si2","25.35","341.2","720","Phe_13C5",0.038
"SW620_6h_UGln_R1_PIM_SIM_02.CDF","SW620","[U-C13]-Glutamine","1,1,1,1,1","100","1","2","6","Phenylalanine","chebi","C1C9","C17H30N1O2Si2","25.35","342.2","402","Phe_13C6",-0.009
"SW620_6h_UGln_R1_PIM_SIM_02.CDF","SW620","[U-C13]-Glutamine","1,1,1,1,1","100","1","2","6","Phenylalanine","chebi","C1C9","C17H30N1O2Si2","25.35","343.2","141","Phe_13C7",0
"SW620_6h_UGln_R1_PIM_SIM_02.CDF","SW620","[U-C13]-Glutamine","1,1,1,1,1","100","1","2","6","Phenylalanine","chebi","C1C9","C17H30N1O2Si2","25.35","344.2","270","Phe_13C8",-0.136
"SW620_6h_UGln_R1_PIM_SIM_02.CDF","SW620","[U-C13]-Glutamine","1,1,1,1,1","100","1","2","6","Phenylalanine","chebi","C1C9","C17H30N1O2Si2","25.35","345.2","123","Phe_13C9",0.028
"SW620_6h_UGln_R1_PIM_SIM_02.CDF","SW620","[U-C13]-Glutamine","1,1,1,1,1","100","1","2","6","Phenylalanine","chebi","C1C9","C17H30N1O2Si2","25.35","346.2","549","Phe_13C10",0.065
"SW620_6h_UGln_R1_PIM_SIM_02.CDF","SW620","[U-C13]-Glutamine","1,1,1,1,1","100","1","2","6","Phenylalanine","chebi","C1C9","C17H30N1O2Si2","25.35","347.2","663","Phe_13C11",NA
"SW620_6h_UGln_R2_PIM_SIM_01.CDF","SW620","[U-C13]-Glutamine","1,1,1,1,1","100","2","1","6","Phenylalanine","chebi","C1C9","C17H30N1O2Si2","25.35","335.2","3353","Phe_13C-1",0
"SW620_6h_UGln_R2_PIM_SIM_01.CDF","SW620","[U-C13]-Glutamine","1,1,1,1,1","100","2","1","6","Phenylalanine","chebi","C1C9","C17H30N1O2Si2","25.35","336.2","565636","Phe_13C0",100.231
"SW620_6h_UGln_R2_PIM_SIM_01.CDF","SW620","[U-C13]-Glutamine","1,1,1,1,1","100","2","1","6","Phenylalanine","chebi","C1C9","C17H30N1O2Si2","25.35","337.2","166096","Phe_13C1",-0.137
"SW620_6h_UGln_R2_PIM_SIM_01.CDF","SW620","[U-C13]-Glutamine","1,1,1,1,1","100","2","1","6","Phenylalanine","chebi","C1C9","C17H30N1O2Si2","25.35","338.2","62121","Phe_13C2",-0.013
"SW620_6h_UGln_R2_PIM_SIM_01.CDF","SW620","[U-C13]-Glutamine","1,1,1,1,1","100","2","1","6","Phenylalanine","chebi","C1C9","C17H30N1O2Si2","25.35","339.2","11658","Phe_13C3",-0.026
"SW620_6h_UGln_R2_PIM_SIM_01.CDF","SW620","[U-C13]-Glutamine","1,1,1,1,1","100","2","1","6","Phenylalanine","chebi","C1C9","C17H30N1O2Si2","25.35","340.2","1859","Phe_13C4",-0.02
